Timestamp,RTU: Supply Air Temperature,RTU: Return Air Temperature,RTU: Supply Air Fan Status,RTU: Circuit 1 Discharge Temperature,RTU: Circuit 1 Condenser Outlet Temperature,RTU: Circuit 1 Suction Temperature,RTU: Circuit 2 Discharge Temperature,RTU: Circuit 2 Condenser Outlet Temperature,RTU: Circuit 2 Suction Temperature,RTU: Circuit 1 Discharge Pressure,RTU: Circuit 1 Condenser Outlet Pressure,RTU: Circuit 1 Suction Pressure,RTU: Circuit 2 Discharge Pressure,RTU: Circuit 2 Condenser Outlet Pressure,RTU: Circuit 2 Suction Pressure,RTU: Supply Air Volumetric Flow Rate,RTU: Electricity,RTU: Natural Gas,Occupancy Mode Indicator,Terminal: Room 102 Air Humidity,Terminal: Room 103 Air Humidity,Terminal: Room 104 Air Humidity,Terminal: Room 105 Air Humidity,Terminal: Room 106 Air Humidity,Terminal: Room 202 Air Humidity,Terminal: Room 203 Air Humidity,Terminal: Room 204 Air Humidity,Terminal: Room 205 Air Humidity,Terminal: Room 206 Air Humidity,Terminal: Room 102 Air Temperature,Terminal: Room 103 Air Temperature,Terminal: Room 104 Air Temperature,Terminal: Room 105 Air Temperature,Terminal: Room 106 Air Temperature,Terminal: Room 202 Air Temperature,Terminal: Room 203 Air Temperature,Terminal: Room 204 Air Temperature,Terminal: Room 205 Air Temperature,Terminal: Room 206 Air Temperature,Terminal: Room Air Temperature Heating Setpoint,Terminal: Room Air Temperature Cooling Setpoint,HVAC System: Electricity,Lighting System: Electricity,Lighting System: Control Command,RTU: Compressor 1 On/Off Status,RTU: Compressor 2 On/Off Status,RTU: Fan Electricity ,VAV Box: Room 102 Reheat Status,VAV Box: Room 103 Reheat Status,VAV Box: Room 104 Reheat Status,VAV Box: Room 105 Reheat Status,VAV Box: Room 106 Reheat Status,VAV Box: Room 202 Reheat Status,VAV Box: Room 203 Reheat Status,VAV Box: Room 204 Reheat Status,VAV Box: Room 205 Reheat Status,VAV Box: Room 206 Reheat Status,VAV Box: Room 102 Air Temperature,VAV Box: Room 103 Air Temperature,VAV Box: Room 104 Air Temperature,VAV Box: Room 105 Air Temperature,VAV Box: Room 106 Air Temperature,VAV Box: Room 202 Air Temperature,VAV Box: Room 203 Air Temperature,VAV Box: Room 204 Air Temperature,VAV Box: Room 205 Air Temperature,VAV Box: Room 206 Air Temperature,Fault Detection Ground Truth
1/27/2018 21:05,64.18,68.63,1,106,72.26,54.75,69.51,67.66,67.94,315.4,NA,134.2,191.1,191,193,3174,81.71381,0,1,36.65,35.48,35.22,32.82,34.33,40.09,39.45,33.29,38.54,34.85,69.8,70.7,70.18,71.38,70.96,68.63,67.53,71.93,68.14,71.8,69.8,75.2,346.41227,10.09322,0,1,0,28.48689,1,0,1,1,1,1,1,1,1,1,75.13,59.46,78.73,76.64,70.26,66.74,75.34,82.8,71.98,80.9,1
1/27/2018 21:06,56.85,68.64,1,113.6,69.84,52.16,69.32,67.41,68.47,307.9,NA,135.9,172.1,172.1,173.9,3167,105.951,0,1,36.63,35.4,35.25,32.76,34.31,40.08,39.17,33.28,38.53,34.87,69.84,70.79,70.17,71.37,71.08,68.67,67.72,71.99,68.19,71.79,69.8,75.2,375.41609,10.11245,0,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,74.93,59.23,77.95,76.37,70.77,65.88,73.15,80.6,69.15,79.63,1
1/27/2018 21:07,53.34,68.69,1,113.7,78.57,41.54,69.26,67,68.54,316.8,NA,138,162.2,162.2,164.2,3180,106.6435,0,1,36.62,35.39,35.28,32.75,34.15,39.97,38.98,33.33,38.4,34.89,69.84,70.8,70.17,71.4,71.14,68.73,67.85,71.94,68.22,71.75,69.8,75.2,378.20906,10.08552,0,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,73.45,57.55,75.94,74.45,69.88,63.76,70.94,78.01,66.82,77.92,1
1/27/2018 21:08,51.4,68.65,1,114.5,78.13,40.95,69.02,66.92,68.38,315.9,NA,137.5,160.6,160.6,162.7,3182,106.8743,0,1,36.61,35.36,35.27,32.71,34.05,39.93,38.85,33.34,38.32,34.92,69.89,70.82,70.17,71.46,71.23,68.74,67.9,71.92,68.34,71.7,69.8,75.2,380.2631,10.08552,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,72.17,56.09,74.33,72.88,68.76,62.37,69.78,76.12,64.9,76.36,1
1/27/2018 21:09,50.4,68.58,1,114.4,76.58,40.63,69.09,67.43,68.3,310.1,NA,136.8,160,160.1,162.2,3188,106.1818,0,1,36.57,35.33,35.33,32.68,33.94,39.89,38.7,33.41,38.23,34.94,69.85,70.82,70.09,71.45,71.29,68.75,67.96,72.04,68.4,71.66,69.8,75.2,378.01263,10.10091,0,1,0,27.93285,1,0,1,1,1,1,1,1,1,1,71.1,54.87,72.98,71.55,67.61,60.98,69.13,74.72,63.47,75.13,1
1/27/2018 21:10,49.76,68.52,1,113.8,75.61,40.4,69.18,67.89,68.2,306.5,NA,136.6,159.7,159.7,161.8,3190,105.4893,0,1,36.61,35.31,35.34,32.67,33.89,39.91,38.61,33.41,38.16,34.97,69.88,70.81,70.11,71.45,71.17,68.74,67.92,72,68.4,71.67,69.8,75.2,377.28519,10.08552,0,1,0,27.97902,1,0,1,1,1,1,1,1,1,1,70.26,53.82,71.99,70.51,66.43,59.66,68.94,73.74,62.38,74.16,1
1/27/2018 21:11,52.78,68.49,1,111.5,76.8,59.68,69.65,68.2,67.25,240.9,NA,197.1,193.7,193.6,195.9,3179,37.62529,0,1,36.55,35.36,35.39,32.63,34.02,39.93,38.66,33.4,38.2,34.99,69.86,70.73,70.08,71.43,70.95,68.74,67.95,71.92,68.2,71.65,69.8,75.2,310.25236,10.08937,0,1,0,28.02519,1,0,1,1,1,1,1,1,1,1,69.98,53.28,71.52,70,65.56,59.5,69.83,74.09,62.76,74.17,1
1/27/2018 21:12,60.87,68.51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3179,30.23873,0,1,36.61,35.4,35.33,32.59,34.52,40.08,38.97,33.28,38.43,35.04,69.85,70.65,70.1,71.39,70.9,68.65,67.88,71.95,68.15,71.69,69.8,75.2,299.9232,10.08552,0,0,0,28.57923,1,0,1,1,1,1,1,1,1,1,72.44,55.02,73.95,72.22,66.51,62.86,71.12,78.05,67.18,77.22,1
1/27/2018 21:13,64.7,68.56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3169,30.23873,0,1,36.62,35.54,35.27,32.64,34.52,40.24,39.05,33.37,38.58,35.03,69.87,70.61,70.12,71.36,70.68,68.58,67.92,71.87,68.22,71.66,69.8,75.2,304.10135,10.10091,0,0,0,28.57923,1,0,1,1,1,1,1,1,1,1,75.52,57.71,77.04,75.22,68.78,65.77,73.53,81.7,70.49,80.1,1
1/27/2018 21:14,62.51,68.68,1,106.2,69.21,50.67,69.6,67.63,67.76,313.2,NA,130.2,187.1,187.1,189.4,3159,99.02607,0,1,36.67,35.56,35.3,32.76,34.58,40.2,38.94,33.39,38.59,35.04,69.86,70.64,70.06,71.37,70.78,68.55,68.03,71.96,68.15,71.64,69.8,75.2,375.52023,10.08552,0,1,0,28.25604,1,0,1,1,1,1,1,1,1,1,77.68,59.6,79.04,77.49,70.95,67.79,75.42,83.1,71.58,81.4,1
1/27/2018 21:15,55.61,68.68,1,113.5,72.29,49.38,69.38,67.49,68.49,307.1,NA,138.2,167.2,167.2,169.2,3160,105.2585,0,1,36.61,35.49,35.65,32.79,34.5,40.18,38.65,33.31,38.53,35.03,69.88,70.68,70.09,71.38,70.89,68.62,68.12,71.97,68.22,71.61,69.8,75.2,382.99969,10.08552,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,76.8,58.65,77.58,76.45,71.16,65.82,71.92,80.1,68.57,79.69,1
1/27/2018 21:16,52.61,68.66,1,113.1,76.24,41.6,69.85,67.63,69.13,309.7,NA,136.8,161.5,161.5,163.7,3184,105.951,0,1,36.59,35.43,35.71,32.78,34.31,40.08,38.51,33.36,38.47,35.06,69.82,70.68,70.07,71.38,71,68.66,68.19,71.98,68.29,71.64,69.8,75.2,382.58433,10.08937,0,1,0,27.88668,1,0,1,1,1,1,1,1,1,1,75.33,57.08,75.63,74.64,70.34,63.83,67.71,77.68,66.36,78.13,1
1/27/2018 21:17,50.98,68.66,1,113.7,76.41,40.8,69.9,67.89,69.25,310.7,NA,137.2,160.7,160.7,162.9,3185,105.7201,0,1,36.65,35.38,35.56,32.73,34.22,39.98,38.53,33.37,38.33,35.08,69.88,70.75,70.01,71.45,71.14,68.73,68.12,71.96,68.26,71.6,69.8,75.2,382.18032,10.09706,0,1,0,27.84051,1,0,1,1,1,1,1,1,1,1,73.98,55.59,74.04,73.25,69.25,61.65,64.87,75.9,64.62,76.61,1
1/27/2018 21:18,50.15,68.63,1,113.3,76.24,40.52,69.64,68.07,69.04,309.8,NA,136.7,160.3,160.4,162.5,3185,105.951,0,1,36.62,35.38,35.5,32.7,34.05,39.94,38.73,33.35,38.17,35.1,69.86,70.76,70.02,71.48,71.17,68.74,67.93,71.94,68.36,71.58,69.8,75.2,381.52256,10.10476,0,1,0,27.88668,1,0,1,1,1,1,1,1,1,1,72.87,54.44,72.86,71.96,68.14,60.17,62.87,74.6,63.29,75.58,1
1/27/2018 21:19,49.9,68.55,1,112.5,77.44,48.37,69.44,68.28,68.38,280.1,NA,163.4,173.7,173.7,175.9,3195,84.48378,0,1,36.65,35.39,35.46,32.67,33.98,39.97,38.91,33.36,38.13,35.09,69.88,70.77,70,71.39,71.19,68.67,67.63,71.95,68.27,71.6,69.8,75.2,359.60482,10.08552,0,1,0,27.97902,1,0,1,1,1,1,1,1,1,1,72.02,53.55,71.93,70.93,67.02,59.42,61.91,73.91,62.35,74.62,1
1/27/2018 21:20,56.09,68.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3187,30.0079,0,1,36.68,35.41,35.53,32.67,34.02,39.97,39.22,33.26,38.21,35.08,69.92,70.65,70.05,71.4,71.09,68.62,67.43,71.88,68.2,71.59,69.8,75.2,308.19891,10.08937,0,0,0,28.25604,1,0,1,1,1,1,1,1,1,1,72.49,53.67,72.42,71.27,66.49,60.17,64.47,75.69,64.76,75.8,1
1/27/2018 21:21,62.75,68.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3177,30.23873,0,1,36.7,35.53,35.45,32.6,34.47,40.26,39.77,33.22,38.45,35.08,69.91,70.62,70.04,71.37,71,68.55,67.3,71.92,68.27,71.61,69.8,75.2,310.0453,10.08552,0,0,0,28.57923,1,0,1,1,1,1,1,1,1,1,75.61,56.11,75.55,74.28,68.05,63.42,70.54,80,68.95,79.05,1
1/27/2018 21:22,65.28,68.56,1,101.3,74.57,47.18,69.64,67.73,67.65,311.8,NA,128.6,194.5,194.5,196.8,3164,52.16758,0,1,36.68,35.63,35.39,32.64,34.39,40.22,39.7,33.35,38.45,35.08,69.88,70.63,70.04,71.42,70.85,68.52,67.34,71.99,68.22,71.6,69.8,75.2,336.91386,10.08552,0,1,0,28.48689,1,0,1,1,1,1,1,1,1,1,78.41,58.57,78.29,77.07,70.24,66.01,76.11,83.1,71.83,81.6,1
1/27/2018 21:23,59.26,68.64,1,110.9,67.21,50.44,69.28,67.51,67.77,308.3,NA,132.8,178.5,178.6,180.8,3157,105.951,0,1,36.71,35.56,35.44,32.74,34.4,40.21,39.49,33.28,38.38,35.07,69.9,70.66,70,71.38,70.95,68.57,67.5,71.95,68.19,71.59,69.8,75.2,390.62806,10.08552,0,1,0,27.97902,1,0,1,1,1,1,1,1,1,1,79.47,59.59,78.94,78.09,71.67,66.51,77.69,82.5,70.46,81.6,1
1/27/2018 21:24,54.28,68.65,1,113.6,76.74,42.75,69.37,67.26,68.25,313,NA,139,163.2,163.1,164.9,3155,105.4893,0,1,36.7,35.53,35.88,32.73,34.31,40.15,39.23,33.23,38.45,35.06,69.87,70.69,70.03,71.41,71.08,68.64,67.63,71.92,68.29,71.61,69.8,75.2,390.42089,10.08552,0,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,77.87,58.09,77.09,76.31,71.11,64.7,72.73,79.52,67.72,79.69,1
1/27/2018 21:25,51.9,68.66,1,113.5,77.03,41.25,68.96,66.72,68.06,313.7,NA,137.1,160.8,160.8,162.9,3169,106.1818,0,1,36.7,35.48,36.06,32.7,34.18,40.09,39.04,33.3,38.41,35.08,69.9,70.72,69.99,71.47,71.14,68.68,67.79,72.01,68.4,71.59,69.8,75.2,391.29809,10.08937,0,1,0,27.702,1,0,1,1,1,1,1,1,1,1,76.47,56.52,75.43,74.76,70.1,63.09,69.01,77.48,65.75,78.09,1
1/27/2018 21:26,50.64,68.63,1,113.6,76.41,40.64,68.84,66.82,67.98,308.7,NA,136.6,160,160,162.1,3177,105.951,0,1,36.69,35.48,35.8,32.67,34.08,39.98,38.87,33.29,38.17,35.06,69.87,70.73,69.96,71.47,71.23,68.75,67.88,71.99,68.44,71.59,69.8,75.2,391.56331,10.10476,0,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,75.29,55.17,73.89,73.37,68.92,61.63,66.64,75.88,64.16,76.82,1
1/27/2018 21:27,49.9,68.56,1,113.4,75.67,40.52,68.79,67.2,67.96,308.6,NA,136.8,159.9,159.9,162,3189,105.2585,0,1,36.73,35.48,35.69,32.65,33.97,39.96,38.86,33.24,38.03,35.08,69.91,70.71,69.98,71.48,71.27,68.75,67.76,71.93,68.32,71.59,69.8,75.2,391.2515,10.10091,0,1,0,27.84051,1,0,1,1,1,1,1,1,1,1,74.38,54.11,72.81,72.17,67.68,61.08,65.67,74.78,63.11,75.81,1
1/27/2018 21:28,51.45,68.53,1,112,79.69,53.66,68.82,67.42,67.79,254.7,NA,184.9,182,182,184.3,3182,51.47509,0,1,36.76,35.5,35.65,32.63,33.89,39.91,38.96,33.15,38.17,35.08,69.91,70.67,70.02,71.49,71.23,68.71,67.63,71.99,68.37,71.63,69.8,75.2,336.64884,10.08552,0,1,0,27.93285,1,0,1,1,1,1,1,1,1,1,73.94,53.38,72.14,71.42,66.67,60.15,65.7,74.46,62.8,75.28,1
1/27/2018 21:29,59.65,68.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3171,30.23873,0,1,36.78,35.52,35.64,32.6,34.08,40,39.25,33.09,38.24,35.08,69.85,70.6,69.99,71.47,71.05,68.62,67.56,71.99,68.31,71.58,69.8,75.2,313.69293,10.08552,0,0,0,28.39455,1,0,1,1,1,1,1,1,1,1,75.78,54.61,73.99,73.07,67.13,62.5,68.14,78.04,66.76,77.68,1
1/27/2018 21:30,64.23,68.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3169,30.23873,0,1,36.77,35.64,35.54,32.58,34.29,40.19,39.41,33.2,38.39,35.08,69.83,70.56,70,71.43,70.98,68.58,67.57,72.05,68.28,71.6,69.8,75.2,314.69706,10.08937,0,0,0,28.53306,1,0,1,1,1,1,1,1,1,1,78.82,57.26,77.08,76.2,69.1,65.16,71.81,81.9,70.46,80.6,1
1/27/2018 21:31,63.85,68.63,1,105.1,71.38,50.73,69.24,67.26,67.36,312.3,NA,128.8,189.6,189.5,191.8,3165,85.17627,0,1,36.75,35.66,35.57,32.61,34.39,40.2,39.37,33.21,38.45,35.08,69.86,70.6,69.98,71.45,70.92,68.52,67.57,72.04,68.35,71.59,69.8,75.2,375.60183,10.08552,0,1,0,28.34838,1,0,1,1,1,1,1,1,1,1,81.3,59.48,79.34,78.74,71.22,67.58,74.58,84,72.11,82.6,1
1/27/2018 21:32,56.51,68.71,1,112.9,69.23,51.59,68.9,66.67,67.8,302.5,NA,136.1,170.2,170.3,172.3,3161,105.0276,0,1,36.75,35.59,35.88,32.67,34.34,40.22,39.19,33.15,38.34,35.05,69.85,70.64,69.97,71.47,71.05,68.6,67.75,72.11,68.24,71.62,69.8,75.2,393.9873,10.10091,0,1,0,27.702,1,0,1,1,1,1,1,1,1,1,80.9,59.04,78.35,78.24,71.76,65.97,72.25,81.6,69.21,81.2,1
1/27/2018 21:33,53.04,68.71,1,112.6,76.11,41.63,68.89,66.35,68.05,307.4,NA,137.1,161.5,161.6,163.5,3165,105.2585,0,1,36.75,35.58,35.59,33.28,34.67,40.13,39.12,33.62,38.33,35.05,69.89,70.64,70.01,71.52,71.11,68.66,67.81,72.05,68.37,71.69,69.8,75.2,397.89999,10.08167,0,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,79.28,57.41,76.31,76.59,70.82,63.87,70.03,78.98,66.9,79.5,1
1/27/2018 21:34,51.19,68.65,1,113.1,75.93,40.92,68.53,66.27,67.87,309,NA,137.1,160.5,160.6,162.7,3170,105.4893,0,1,36.81,35.54,37.56,34.56,35.12,40.01,39.69,35.36,38.64,35.3,69.93,70.64,70.03,71.53,71.07,68.69,67.88,72.01,68.46,71.74,69.8,75.2,398.3617,10.08937,0,1,0,27.702,1,0,1,1,1,1,1,1,1,1,77.95,55.87,74.78,75.1,69.65,62.12,68.57,77.14,64.98,78.04,1
1/27/2018 21:35,50.28,68.64,1,113,77.08,40.62,68.39,66.49,67.78,313.5,NA,137.2,160.2,160.2,162.3,3186,105.951,0,1,37.89,35.57,37.65,34.28,35.3,40,40.67,35.57,38.77,35.2,69.88,70.66,70,71.5,71.06,68.67,67.74,71.94,68.38,71.81,69.8,75.2,394.39147,10.08552,0,1,0,27.88668,1,0,1,1,1,1,1,1,1,1,76.84,54.64,73.43,73.78,68.47,60.51,65.88,75.87,63.65,76.88,1
1/27/2018 21:36,49.84,68.58,1,112.7,79.58,46.12,68.24,66.74,67.71,288.9,NA,159,168.7,168.8,171,3183,94.17863,0,1,37,35.59,37.49,33.48,34.91,40.07,40.32,35.07,38.44,35.06,69.88,70.59,69.99,71.53,71,68.69,67.62,71.87,68.41,71.84,69.8,75.2,385.12354,10.10476,0,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,75.93,53.72,72.47,72.89,67.44,59.62,64.61,74.94,62.67,75.96,1
1/27/2018 21:37,55.11,68.56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3172,29.77707,0,1,36.91,35.69,37.89,33.68,34.58,40.11,40.19,34.46,38.65,35.1,69.86,70.57,69.97,71.46,71,68.6,67.44,71.95,68.25,71.82,69.8,75.2,322.64947,10.09706,0,0,0,28.07136,1,0,1,1,1,1,1,1,1,1,76.18,53.6,72.62,72.77,67.17,59.74,66.39,76.22,64.33,76.72,1
1/27/2018 21:38,62.25,68.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3173,30.0079,0,1,36.92,35.77,37.37,33.55,34.75,40.35,40.51,34.02,38.93,35.13,69.89,70.48,69.92,71.47,70.92,68.56,67.4,72,68.22,71.79,69.8,75.2,325.83471,10.09322,0,0,0,28.44072,1,0,1,1,1,1,1,1,1,1,79.13,55.89,75.65,75.59,68.73,62.73,72.32,80.5,68.72,79.88,1
1/27/2018 21:39,65.36,68.65,1,102.7,75.84,56.07,69.22,67.69,67.8,309.7,NA,136.4,196.6,196.4,197.8,3146,43.16521,0,1,37.07,35.93,36.94,33.3,34.79,40.43,40.35,34.17,38.96,35.08,69.86,70.5,69.95,71.48,70.89,68.49,67.45,72.04,68.22,71.8,69.8,75.2,340.20389,10.08552,0,1,0,28.30221,1,0,1,1,1,1,1,1,1,1,81.9,58.42,78.49,78.42,71.08,65.88,77.21,83.8,71.82,82.5,1
1/27/2018 21:40,60.35,68.68,1,109.9,67.4,52.79,68.63,66.76,67.26,312.5,NA,132.2,181.1,181.1,183.3,3164,106.4126,0,1,37.38,35.86,36.49,33.16,34.73,40.45,39.93,34.27,38.87,35.05,69.83,70.53,69.95,71.54,70.99,68.49,67.64,72.03,68.29,71.79,69.8,75.2,405.829021,10.08552,0,1,0,27.97902,1,0,1,1,1,1,1,1,1,1,83.4,59.68,79.67,79.9,72.84,67.66,76.25,83.9,71.25,82.9,1
1/27/2018 21:41,54.71,68.72,1,113.6,75.03,46.93,68.84,66.46,68.34,309.2,NA,139,164,164.1,166.3,3157,105.2585,0,1,37.62,35.82,36.23,33.05,34.63,40.4,39.59,34.23,38.8,35.01,69.88,70.61,69.94,71.52,71.09,68.56,67.79,72.04,68.37,71.77,69.8,75.2,404.825011,10.10091,0,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,82,58.28,77.73,78.22,72.32,66.02,72.64,80.9,68.25,81,1
1/27/2018 21:42,52.1,68.75,1,113.5,76.41,41.7,69.45,66.69,68.87,310.9,NA,136.9,161.2,161.3,163.5,3164,105.7201,0,1,37.37,35.76,36.3,32.99,34.54,40.32,39.38,34.25,38.66,35.02,69.88,70.6,69.95,71.55,71.13,68.67,67.99,72.07,68.34,71.78,69.8,75.2,405.90987,10.10091,0,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,80.5,56.78,75.93,76.53,71.13,63.8,70.66,78.73,66.22,79.34,1
1/27/2018 21:43,50.78,68.71,1,113.7,76.79,40.74,69.59,67.06,68.92,311.1,NA,137.1,160.6,160.7,162.8,3169,105.7201,0,1,37.56,35.75,35.95,32.91,34.4,40.25,39.09,34.14,38.48,35.04,69.9,70.61,69.94,71.56,71.2,68.7,68.03,72.06,68.5,71.81,69.8,75.2,404.88254,10.08552,0,1,0,27.56349,1,0,1,1,1,1,1,1,1,1,79.25,55.37,74.55,75.08,69.75,61.61,69.63,77.22,64.71,78.09,1
1/27/2018 21:44,50.03,68.65,1,113.6,77.03,40.6,69.4,67.39,68.71,313,NA,137.3,160.2,160.3,162.4,3182,105.951,0,1,37.11,35.73,35.77,32.75,34.24,40.11,39.02,33.53,38.37,35.14,69.98,70.6,69.96,71.65,71.21,68.81,68.03,72.12,68.51,71.9,69.8,75.2,405.67902,10.08552,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,78.14,54.26,73.31,73.91,68.36,59.63,69.17,76.02,63.49,77,1
1/27/2018 21:45,50.87,68.61,1,113.1,78.62,46.67,69.1,67.53,68.46,265.5,NA,172.5,168.8,168.9,171.2,3167,62.09327,0,1,36.47,35.63,35.55,32.54,34.19,39.81,38.94,33.48,38.26,34.87,70.28,70.72,70.14,71.8,71.26,69.05,68.04,72.13,68.35,72.26,69.8,75.2,356.60474,10.10091,0,1,0,27.79434,1,0,1,1,1,1,1,1,1,1,77.46,53.42,72.52,73.04,67.19,59.01,68.03,75.42,62.92,76.42,1
1/27/2018 21:46,58.67,68.61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3163,30.0079,0,1,36.08,35.44,35.33,32.41,34.18,39.83,39.03,33.5,38.43,34.66,70.59,70.79,70.34,72,71.32,69.22,68.13,72.26,68.44,72.58,69.8,75.2,320.89521,10.08937,0,0,0,28.34838,1,0,1,1,1,1,1,1,1,1,78.74,54.3,73.99,74.12,67.14,61.21,68.2,78.42,66.24,78.41,1
1/27/2018 21:47,63.85,68.68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154,30.23873,0,1,35.82,35.37,35.1,32.22,34.16,39.72,38.98,33.32,38.56,34.36,70.86,70.93,70.58,72.21,71.42,69.13,68.35,72.27,68.34,72.83,69.8,75.2,318.89829,10.08937,0,0,0,28.48689,1,0,1,1,1,1,1,1,1,1,81.6,57.04,77.16,76.94,68.79,64.42,71.86,82.3,69.82,81.2,1
1/27/2018 21:48,64.53,68.78,1,105.6,70.95,59.89,69.38,67.49,67.78,306.6,NA,152.4,194.7,194.5,196.4,3151,75.25057,0,1,35.24,35.31,34.9,32.06,34.1,39.68,38.55,33.15,38.46,34.04,71.27,71.07,70.83,72.4,71.47,69.23,68.68,72.52,68.45,73.07,69.8,75.2,358.11597,10.10091,0,1,0,28.30221,1,0,1,1,1,1,1,1,1,1,83.6,59.31,79.42,79.22,70.42,66.5,74.79,84.6,71.89,83.2,1
1/27/2018 21:49,57.34,68.8,1,112.9,68.47,52.38,68.99,66.92,67.89,305.4,NA,134.5,173.5,173.6,175.6,3155,105.7201,0,1,34.8,35.15,34.64,31.87,33.98,39.47,37.93,32.9,38.36,33.74,71.59,71.18,71.01,72.6,71.59,69.39,69.13,72.77,68.54,73.4,69.8,75.2,381.57956,10.10476,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,82.6,59.3,78.81,78.6,70.62,65.35,72.92,82.3,69.06,81.8,1
1/27/2018 21:50,53.5,68.83,1,113.3,76.71,41.71,69.03,66.65,68.09,310.2,NA,137.7,162.3,162.4,164.4,3154,105.7201,0,1,34.32,35.03,34.37,31.71,33.85,39.3,37.43,32.63,38.16,33.48,71.89,71.3,71.23,72.81,71.64,69.55,69.42,73.08,68.74,73.6,69.8,75.2,374.81607,10.08937,0,1,0,27.65583,1,0,1,1,1,1,1,1,1,1,79.84,57.69,76.5,76.12,68.99,62.91,69.37,79.19,66.4,79.64,1
1/27/2018 21:51,51.48,68.79,1,113.6,75.32,41.35,68.8,66.6,67.94,306.3,NA,136.8,161,161.1,163.3,3175,105.4893,0,1,34.02,34.89,34.18,31.52,33.77,39.15,37.24,32.36,37.97,33.24,72.1,71.38,71.39,72.86,71.72,69.62,69.57,73.19,68.79,73.86,69.8,75.2,360.67783,10.10091,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,77.22,56.19,74.67,73.8,67.25,60.16,66.01,76.81,64.2,77.74,1
1/27/2018 21:52,50.52,68.81,1,113.2,75.84,40.71,68.57,66.76,67.85,308.6,NA,137,160.5,160.6,162.7,3164,105.2585,0,1,33.83,34.79,34.06,31.42,33.73,39.07,37.21,32.2,37.81,33.01,72.3,71.51,71.51,72.92,71.77,69.64,69.45,73.34,68.74,74.06,69.8,75.2,347.40515,10.10476,0,1,0,27.74817,1,0,1,1,1,1,1,1,1,1,74.71,54.9,73.15,71.69,65.59,57.74,60.4,75.04,62.17,76.16,1
1/27/2018 21:53,49.91,68.76,1,112.8,76.65,40.61,68.37,66.91,67.77,300.7,NA,144.3,160.1,160.2,162.4,3183,105.951,0,1,33.69,34.64,33.98,31.42,33.71,38.9,37.43,32.02,37.83,32.79,72.41,71.61,71.47,72.9,71.65,69.67,69.14,73.48,68.81,74.19,69.8,75.2,340.46822,10.09322,0,1,0,27.93285,1,0,1,1,1,1,1,1,1,1,72.61,53.92,71.89,69.97,64.05,55.8,56.96,73.55,60.24,74.77,1
1/27/2018 21:54,53.34,68.71,1,110.3,77.33,60.81,68.74,67.13,66.86,243.3,NA,199.4,195.9,195.8,198.3,3169,34.39367,0,1,33.68,34.61,33.87,31.44,33.81,38.96,37.85,31.82,37.86,32.71,72.46,71.57,71.56,72.74,71.58,69.65,68.76,73.5,68.71,74.27,69.8,75.2,263.278,10.10476,0,1,0,28.11753,1,0,1,1,1,1,1,1,1,1,71.22,53.45,71.3,68.89,62.83,55.44,56.47,73.44,60.2,74.46,1
1/27/2018 21:55,61.22,68.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3174,30.23873,0,1,33.83,34.63,34,31.74,34.26,39.2,38.8,31.91,38.26,32.64,72.4,71.6,71.43,72.48,71.34,69.54,68.45,73.38,68.57,74.24,69.8,75.2,256.15653,10.10476,0,0,0,28.71774,1,0,1,1,1,1,1,1,1,1,72.51,55.29,73.73,70.47,63.63,58.44,60.87,77.05,64.17,76.96,1
